order_id,customer_id,employee_id,order_date,order_status,shipping_method,shipping_address,shipping_cost
306,2079,237,2023-07-06,Cancelled,Overnight,"3531 Oak Ave, San Francisco, CA",3.38
307,3470,432,2023-10-04,Shipped,Standard,"5579 Maple Dr, Indianapolis, IN",2.29
308,2251,422,2024-06-07,Delivered,Standard,"7213 Birch Blvd, San Jose, CA",14.31
309,3559,62,2023-04-09,Shipped,Standard,"2635 Elm St, New York, NY",4.75
310,4420,245,2022-08-01,Delivered,Overnight,"1260 Maple Dr, Washington, DC",2.43
311,4212,218,2025-01-13,Cancelled,Overnight,"3071 Elm St, San Francisco, CA",18.01
312,2400,33,2024-06-05,Delivered,Standard,"7951 Birch Blvd, San Diego, CA",7.22
313,5173,435,2023-11-07,Delivered,Express,"4535 Willow Way, Austin, TX",4.54
314,3362,195,2024-04-11,Cancelled,Overnight,"3379 Birch Blvd, Columbus, OH",0.26
315,6193,285,2024-12-13,Cancelled,Express,"9668 Willow Way, New York, NY",10.36
316,745,252,2022-12-06,Delivered,Standard,"9233 Main St, Jacksonville, FL",13.64
317,5567,91,2022-10-23,Cancelled,Express,"1553 Pine Rd, Phoenix, AZ",11.95
318,7601,66,2022-07-11,Cancelled,Overnight,"3781 Maple Dr, Houston, TX",14.67
319,3188,133,2024-08-09,Shipped,Standard,"6216 Elm St, Seattle, WA",4.66
320,4433,414,2022-09-22,Shipped,Express,"6337 Elm St, Chicago, IL",11.41
321,7070,444,2025-06-29,Pending,Express,"2267 Elm St, Fort Worth, TX",10.11
322,6074,347,2023-02-24,Delivered,Standard,"6221 Cedar Ln, Phoenix, AZ",10.03
323,1671,76,2023-07-07,Shipped,Standard,"3005 Elm St, Washington, DC",15.46
324,1394,249,2023-04-14,Shipped,Standard,"7344 Willow Way, Philadelphia, PA",9.22
325,6205,292,2022-08-02,Shipped,Standard,"688 Birch Blvd, Fort Worth, TX",4.96
326,2839,308,2025-04-20,Cancelled,Express,"1051 Maple Dr, San Antonio, TX",15.06
327,5873,280,2024-08-06,Cancelled,Express,"6828 Oak Ave, Houston, TX",17.81
328,5666,324,2025-01-20,Delivered,Overnight,"1826 Main St, Indianapolis, IN",13.36
329,6335,138,2025-10-23,Delivered,Overnight,"9528 Elm St, Chicago, IL",14.49
330,988,192,2024-04-16,Cancelled,Overnight,"2027 Elm St, San Jose, CA",17.63
331,4042,500,2025-12-04,Cancelled,Express,"4870 Elm St, Houston, TX",12.61
332,2905,350,2022-04-30,Delivered,Express,"5075 Cedar Ln, Seattle, WA",11.04
333,3347,498,2023-04-22,Cancelled,Overnight,"4657 Maple Dr, Houston, TX",1.37
334,7825,151,2025-01-21,Shipped,Express,"5855 Oak Ave, Chicago, IL",14.85
335,3872,224,2024-04-30,Cancelled,Overnight,"150 Oak Ave, Dallas, TX",14.26
336,1946,307,2024-09-02,Shipped,Standard,"6131 Maple Dr, Los Angeles, CA",17.99
337,1985,267,2022-06-14,Delivered,Express,"2519 Cedar Ln, Charlotte, NC",14.0
338,7009,63,2022-12-11,Delivered,Standard,"5748 Birch Blvd, Houston, TX",9.78
339,1495,340,2025-01-17,Delivered,Express,"4247 Oak Ave, Philadelphia, PA",1.36
340,2143,98,2024-01-11,Delivered,Express,"7595 Elm St, San Antonio, TX",1.17
341,5376,165,2025-03-31,Cancelled,Express,"5040 Oak Ave, Austin, TX",14.39
342,7950,67,2025-04-08,Shipped,Express,"8259 Oak Ave, Austin, TX",5.27
343,5839,95,2024-01-21,Delivered,Standard,"8180 Cedar Ln, Phoenix, AZ",16.45
344,6345,482,2025-04-09,Delivered,Overnight,"695 Cedar Ln, Philadelphia, PA",16.67
345,916,50,2023-10-09,Shipped,Overnight,"3350 Main St, Chicago, IL",7.28
346,6490,475,2024-08-27,Delivered,Overnight,"6116 Cedar Ln, Phoenix, AZ",17.06
347,2145,33,2023-10-29,Pending,Overnight,"8695 Oak Ave, San Diego, CA",1.55
348,505,310,2023-12-02,Cancelled,Express,"7761 Maple Dr, San Antonio, TX",1.2
349,5276,426,2022-01-27,Shipped,Standard,"795 Maple Dr, Charlotte, NC",9.06
350,5178,491,2024-02-09,Shipped,Overnight,"2430 Birch Blvd, Houston, TX",14.73
351,1951,67,2024-08-21,Shipped,Overnight,"6468 Willow Way, Los Angeles, CA",9.42
352,1874,338,2023-04-16,Pending,Overnight,"3262 Maple Dr, Columbus, OH",7.91
353,6050,447,2025-01-06,Cancelled,Express,"9726 Cedar Ln, Fort Worth, TX",9.74
354,7289,298,2023-01-14,Delivered,Express,"6129 Elm St, Chicago, IL",17.63
355,6836,259,2024-05-17,Delivered,Standard,"9392 Willow Way, Phoenix, AZ",5.66
356,1293,18,2025-11-11,Delivered,Standard,"4061 Oak Ave, New York, NY",14.83
357,5699,298,2024-02-08,Delivered,Overnight,"2615 Cedar Ln, San Francisco, CA",10.26
358,745,385,2023-06-29,Delivered,Standard,"9233 Main St, Jacksonville, FL",8.67
359,7303,311,2024-05-09,Pending,Overnight,"6149 Willow Way, San Antonio, TX",19.28
360,5732,264,2022-10-05,Shipped,Standard,"845 Oak Ave, Philadelphia, PA",3.07
361,7368,494,2023-11-30,Delivered,Standard,"3558 Maple Dr, Los Angeles, CA",2.63
362,1445,42,2022-10-07,Pending,Overnight,"838 Cedar Ln, Houston, TX",13.5
363,774,21,2023-03-11,Shipped,Overnight,"5568 Birch Blvd, San Diego, CA",11.26
364,6520,207,2023-06-24,Shipped,Standard,"479 Pine Rd, Seattle, WA",14.6
365,2946,479,2022-03-12,Delivered,Standard,"8165 Main St, Jacksonville, FL",8.92
366,3241,344,2023-10-01,Shipped,Overnight,"8434 Willow Way, Philadelphia, PA",14.59
367,5274,74,2023-01-28,Pending,Standard,"2447 Maple Dr, Chicago, IL",18.13
368,7843,348,2024-11-15,Shipped,Express,"6807 Main St, Phoenix, AZ",18.86
369,3838,359,2024-10-21,Cancelled,Overnight,"6680 Main St, Austin, TX",5.64
370,2924,93,2025-01-29,Pending,Express,"3691 Elm St, San Diego, CA",6.36
371,6305,211,2025-03-12,Delivered,Express,"4760 Elm St, Los Angeles, CA",12.7
372,4574,61,2023-03-28,Pending,Express,"5013 Elm St, Dallas, TX",0.53
373,5231,135,2022-04-09,Pending,Overnight,"3423 Pine Rd, Austin, TX",12.16
374,3387,42,2022-09-04,Delivered,Express,"3775 Willow Way, San Jose, CA",16.75
375,5046,347,2025-02-02,Delivered,Standard,"6875 Oak Ave, New York, NY",19.89
376,5939,186,2022-01-26,Cancelled,Express,"9693 Pine Rd, San Diego, CA",5.37
377,7844,17,2022-12-13,Pending,Standard,"8362 Oak Ave, Austin, TX",7.84
378,6009,318,2022-12-30,Delivered,Express,"8655 Maple Dr, Philadelphia, PA",1.04
379,3087,62,2022-12-11,Delivered,Standard,"3798 Elm St, Denver, CO",11.72
380,332,288,2022-09-25,Pending,Overnight,"8800 Main St, Seattle, WA",14.32
381,1920,278,2022-06-27,Shipped,Express,"6507 Main St, Denver, CO",1.16
382,824,271,2023-10-25,Cancelled,Express,"5890 Maple Dr, San Francisco, CA",3.09
383,7248,496,2025-05-26,Pending,Overnight,"6064 Willow Way, New York, NY",13.85
384,416,285,2022-11-20,Cancelled,Overnight,"9263 Birch Blvd, Los Angeles, CA",8.93
385,7079,255,2023-11-03,Delivered,Express,"2447 Maple Dr, Denver, CO",4.27
386,131,463,2025-05-07,Delivered,Overnight,"5398 Maple Dr, New York, NY",18.76
387,1851,42,2025-03-08,Cancelled,Overnight,"8033 Oak Ave, Fort Worth, TX",10.19
388,3670,39,2022-06-02,Cancelled,Express,"3427 Main St, San Diego, CA",17.27
389,863,161,2025-08-02,Pending,Standard,"4852 Maple Dr, Dallas, TX",0.69
390,4678,284,2025-03-27,Delivered,Overnight,"4525 Elm St, Charlotte, NC",13.59
391,5997,222,2024-05-05,Pending,Overnight,"7420 Birch Blvd, Austin, TX",3.09
392,4779,389,2023-10-05,Cancelled,Standard,"9834 Pine Rd, San Diego, CA",2.95
393,5523,8,2025-08-28,Delivered,Standard,"6845 Cedar Ln, San Francisco, CA",7.93
394,6415,287,2024-01-04,Delivered,Express,"9362 Oak Ave, Charlotte, NC",1.32
395,6476,490,2022-01-03,Pending,Overnight,"2849 Birch Blvd, Seattle, WA",0.92
396,4082,127,2022-02-16,Cancelled,Standard,"9817 Oak Ave, Fort Worth, TX",1.59
397,6641,451,2025-01-03,Shipped,Overnight,"8159 Maple Dr, Los Angeles, CA",13.46
398,4054,497,2023-10-24,Delivered,Overnight,"5075 Pine Rd, San Diego, CA",17.95
399,3075,136,2025-01-31,Shipped,Standard,"4691 Willow Way, Phoenix, AZ",13.15
400,6209,332,2022-10-20,Cancelled,Standard,"2252 Birch Blvd, Dallas, TX",5.31
401,3986,16,2024-07-28,Cancelled,Express,"1998 Willow Way, Philadelphia, PA",5.35
402,2203,17,2025-09-13,Shipped,Express,"9326 Oak Ave, Austin, TX",1.7
403,6800,43,2025-09-13,Shipped,Overnight,"1179 Main St, San Jose, CA",3.07
404,6160,470,2023-11-12,Cancelled,Overnight,"9286 Willow Way, Philadelphia, PA",18.65
405,7044,172,2022-08-01,Shipped,Overnight,"8682 Willow Way, Jacksonville, FL",4.6
406,4676,332,2023-09-19,Delivered,Express,"7679 Main St, San Antonio, TX",6.81
407,311,425,2024-02-08,Shipped,Express,"8401 Elm St, San Antonio, TX",2.0
408,7996,96,2022-10-17,Shipped,Overnight,"133 Maple Dr, New York, NY",11.9
409,676,286,2023-10-05,Delivered,Express,"1414 Main St, Houston, TX",8.75
410,5410,65,2023-06-12,Delivered,Standard,"9975 Oak Ave, San Diego, CA",7.17
411,5328,253,2023-12-11,Pending,Express,"7664 Cedar Ln, Denver, CO",18.73
412,407,317,2023-09-08,Cancelled,Overnight,"9592 Main St, Dallas, TX",18.5
413,539,332,2024-10-04,Cancelled,Overnight,"2403 Birch Blvd, Philadelphia, PA",17.21
414,1824,171,2023-12-01,Shipped,Standard,"7378 Willow Way, Dallas, TX",9.86
415,4155,132,2022-06-21,Delivered,Standard,"9335 Oak Ave, Philadelphia, PA",11.41
416,1912,297,2025-06-07,Shipped,Standard,"5997 Pine Rd, Denver, CO",2.09
417,7578,116,2022-04-21,Delivered,Express,"3851 Oak Ave, San Antonio, TX",7.0
418,5757,380,2022-03-03,Pending,Express,"9204 Elm St, Columbus, OH",4.78
419,2326,190,2022-05-06,Shipped,Express,"7626 Maple Dr, Fort Worth, TX",5.32
420,5701,119,2024-06-26,Delivered,Standard,"9459 Cedar Ln, Washington, DC",1.19
421,7051,362,2022-07-17,Shipped,Express,"9131 Cedar Ln, Washington, DC",14.79
422,3414,408,2023-02-17,Delivered,Express,"3102 Cedar Ln, Seattle, WA",13.18
423,314,275,2025-06-01,Cancelled,Overnight,"9289 Cedar Ln, San Antonio, TX",15.44
424,1996,55,2022-03-09,Pending,Overnight,"4756 Oak Ave, Indianapolis, IN",2.71
425,7066,429,2025-05-26,Pending,Standard,"2788 Willow Way, Fort Worth, TX",11.6
426,857,278,2024-11-02,Delivered,Express,"3835 Maple Dr, Houston, TX",1.75
427,1093,264,2023-11-08,Delivered,Express,"4478 Cedar Ln, Jacksonville, FL",10.95
428,3329,59,2022-07-04,Delivered,Standard,"4910 Birch Blvd, Denver, CO",3.73
429,4624,147,2022-02-02,Cancelled,Express,"7934 Elm St, Los Angeles, CA",18.42
430,5130,154,2023-08-01,Delivered,Express,"8418 Elm St, Philadelphia, PA",2.95
431,2493,1,2022-09-10,Pending,Overnight,"6062 Cedar Ln, San Antonio, TX",4.36
432,7086,366,2024-02-22,Cancelled,Overnight,"2974 Oak Ave, San Francisco, CA",14.54
433,2327,494,2022-02-21,Delivered,Express,"5311 Willow Way, Philadelphia, PA",10.02
434,4117,169,2025-09-03,Shipped,Overnight,"6969 Elm St, Austin, TX",9.48
435,7169,342,2024-07-17,Cancelled,Overnight,"7984 Pine Rd, Denver, CO",3.29
436,1054,352,2024-02-28,Shipped,Overnight,"5779 Elm St, Jacksonville, FL",9.52
437,149,298,2023-01-27,Cancelled,Overnight,"7353 Pine Rd, Columbus, OH",6.53
438,2232,305,2022-09-27,Delivered,Express,"2265 Maple Dr, Los Angeles, CA",19.83
439,5886,368,2025-05-20,Cancelled,Overnight,"7429 Cedar Ln, Dallas, TX",0.68
440,2439,194,2023-04-21,Cancelled,Express,"795 Willow Way, San Jose, CA",1.7
441,3434,489,2025-07-24,Cancelled,Standard,"1417 Birch Blvd, Charlotte, NC",0.99
442,1500,116,2023-07-01,Delivered,Overnight,"449 Elm St, Indianapolis, IN",8.33
443,675,303,2024-07-19,Shipped,Express,"6032 Main St, Austin, TX",7.95
444,867,35,2025-06-11,Shipped,Standard,"4337 Oak Ave, New York, NY",5.6
445,2224,391,2022-07-15,Pending,Overnight,"3150 Birch Blvd, Washington, DC",19.96
446,4811,95,2022-07-28,Shipped,Standard,"705 Birch Blvd, Columbus, OH",1.21
447,4005,484,2024-06-26,Delivered,Express,"981 Oak Ave, Houston, TX",10.02
448,5247,466,2023-12-18,Cancelled,Standard,"4048 Oak Ave, Indianapolis, IN",1.83
449,7772,250,2023-09-12,Pending,Express,"6152 Oak Ave, San Antonio, TX",5.57
450,3611,449,2024-03-23,Cancelled,Standard,"2521 Pine Rd, San Diego, CA",7.06
451,7668,198,2022-07-18,Pending,Standard,"6846 Pine Rd, San Francisco, CA",15.98
452,3144,466,2023-09-21,Pending,Overnight,"2633 Pine Rd, Fort Worth, TX",6.85
453,1193,372,2025-07-30,Delivered,Overnight,"837 Birch Blvd, New York, NY",13.85
454,1670,113,2024-05-23,Pending,Express,"9215 Main St, San Francisco, CA",8.84
455,7076,82,2022-08-03,Shipped,Express,"6657 Maple Dr, Columbus, OH",3.52
456,916,468,2022-06-30,Cancelled,Express,"3350 Main St, Chicago, IL",12.02
457,120,10,2022-12-12,Cancelled,Express,"6434 Cedar Ln, Los Angeles, CA",11.92
458,5520,230,2024-06-07,Shipped,Standard,"4299 Oak Ave, Dallas, TX",18.44
459,953,256,2023-09-14,Shipped,Overnight,"4419 Maple Dr, Dallas, TX",0.81
460,3100,411,2022-09-20,Delivered,Express,"573 Main St, Charlotte, NC",13.26
461,186,448,2022-08-03,Delivered,Standard,"1836 Maple Dr, Denver, CO",10.13
462,3033,281,2022-04-02,Pending,Standard,"3746 Maple Dr, San Diego, CA",6.65
463,2091,252,2025-03-04,Delivered,Express,"7725 Willow Way, San Francisco, CA",9.13
464,2614,397,2022-06-21,Cancelled,Express,"6057 Oak Ave, Jacksonville, FL",7.83
465,7947,461,2023-11-21,Shipped,Standard,"4633 Elm St, Indianapolis, IN",1.7
466,899,242,2025-10-30,Shipped,Overnight,"2548 Birch Blvd, Seattle, WA",12.69
467,5361,369,2022-04-25,Cancelled,Standard,"1373 Elm St, San Diego, CA",3.88
468,1253,275,2022-06-17,Shipped,Overnight,"7834 Main St, Phoenix, AZ",13.64
469,5403,34,2022-07-04,Cancelled,Overnight,"6565 Main St, Chicago, IL",16.81
470,2527,198,2022-12-14,Pending,Express,"9330 Willow Way, Charlotte, NC",0.07
471,5795,56,2023-10-30,Shipped,Standard,"2067 Pine Rd, Dallas, TX",14.1
472,6121,272,2024-11-02,Pending,Standard,"890 Oak Ave, Philadelphia, PA",5.24
473,1435,324,2024-03-26,Cancelled,Express,"5200 Maple Dr, Indianapolis, IN",3.4
474,408,423,2025-05-12,Pending,Standard,"9672 Cedar Ln, Los Angeles, CA",6.95
475,7180,279,2023-06-21,Shipped,Overnight,"3190 Oak Ave, Phoenix, AZ",7.23
476,6371,282,2023-08-05,Cancelled,Overnight,"646 Birch Blvd, Denver, CO",10.23
477,4805,256,2023-09-09,Pending,Overnight,"5441 Cedar Ln, Chicago, IL",7.95
478,1119,449,2024-02-14,Cancelled,Standard,"6375 Birch Blvd, Chicago, IL",0.79
479,724,338,2025-03-30,Shipped,Express,"2228 Elm St, Indianapolis, IN",17.64
480,7400,155,2024-07-10,Shipped,Express,"668 Willow Way, Columbus, OH",6.1
481,6704,426,2025-09-15,Delivered,Standard,"3637 Elm St, Houston, TX",4.42
482,6728,384,2024-11-19,Cancelled,Overnight,"6472 Cedar Ln, Houston, TX",1.78
483,6439,471,2024-06-03,Delivered,Express,"5090 Cedar Ln, San Antonio, TX",6.64
484,1375,70,2022-08-16,Delivered,Standard,"1017 Main St, Charlotte, NC",11.49
485,5252,84,2024-10-14,Shipped,Express,"3927 Maple Dr, New York, NY",16.25
486,5306,47,2022-11-29,Pending,Express,"7649 Pine Rd, Jacksonville, FL",12.11
487,3437,353,2024-09-22,Cancelled,Express,"7077 Main St, Columbus, OH",3.57
488,4583,229,2025-10-24,Pending,Express,"5090 Cedar Ln, San Francisco, CA",15.32
489,2195,367,2023-10-18,Pending,Express,"2130 Main St, Dallas, TX",17.91
490,1074,41,2023-07-08,Pending,Express,"229 Cedar Ln, Seattle, WA",7.06
491,7659,248,2022-01-22,Delivered,Overnight,"9280 Cedar Ln, Los Angeles, CA",13.13
492,7656,159,2022-06-04,Cancelled,Express,"5047 Willow Way, Chicago, IL",18.52
493,7782,67,2022-09-25,Pending,Standard,"2424 Maple Dr, Phoenix, AZ",2.01
494,5771,164,2024-05-11,Pending,Express,"3633 Pine Rd, Austin, TX",3.43
495,6993,481,2024-08-18,Pending,Standard,"1590 Pine Rd, Chicago, IL",3.71
496,454,452,2022-08-19,Pending,Standard,"7180 Maple Dr, San Diego, CA",17.61
497,6422,449,2024-05-29,Cancelled,Express,"775 Cedar Ln, Chicago, IL",16.72
498,7827,60,2025-03-30,Delivered,Express,"832 Elm St, Jacksonville, FL",5.2
499,3172,34,2023-01-07,Cancelled,Standard,"275 Birch Blvd, Washington, DC",3.57
500,1809,199,2024-08-26,Cancelled,Express,"3137 Willow Way, Austin, TX",8.56
501,963,285,2025-06-14,Shipped,Standard,"2524 Elm St, Dallas, TX",6.04
502,5836,451,2022-12-03,Shipped,Overnight,"9447 Birch Blvd, San Jose, CA",13.4
503,3672,413,2025-08-12,Pending,Overnight,"6068 Pine Rd, Seattle, WA",14.03
504,4694,84,2025-01-08,Pending,Express,"1090 Willow Way, Austin, TX",12.12
505,7061,37,2025-03-31,Pending,Express,"5467 Maple Dr, San Antonio, TX",4.61
506,3782,378,2025-03-14,Cancelled,Express,"9150 Willow Way, Columbus, OH",19.58
507,3162,232,2024-03-09,Delivered,Standard,"8778 Cedar Ln, Fort Worth, TX",4.75
508,3598,93,2023-09-09,Cancelled,Overnight,"9050 Pine Rd, Fort Worth, TX",16.51
509,7231,223,2022-12-31,Cancelled,Standard,"8480 Elm St, Los Angeles, CA",13.55
510,416,90,2022-12-29,Delivered,Overnight,"9263 Birch Blvd, Los Angeles, CA",1.41
511,2768,454,2024-10-14,Delivered,Express,"2667 Pine Rd, Chicago, IL",19.41
512,7637,33,2025-01-26,Pending,Overnight,"5900 Main St, Seattle, WA",18.54
513,1,401,2023-10-28,Delivered,Express,"3281 Maple Dr, San Francisco, CA",12.22
514,6644,261,2025-03-31,Shipped,Express,"2642 Oak Ave, Denver, CO",18.03
515,2150,396,2023-05-13,Shipped,Standard,"5175 Willow Way, Washington, DC",7.28
516,2837,170,2024-01-23,Delivered,Standard,"4945 Cedar Ln, Columbus, OH",4.84
517,7200,406,2023-10-06,Shipped,Overnight,"6979 Cedar Ln, Fort Worth, TX",2.97
518,5694,324,2025-12-01,Pending,Express,"2863 Willow Way, Austin, TX",3.52
519,1186,361,2024-03-30,Delivered,Standard,"8259 Oak Ave, San Antonio, TX",9.33
520,4155,356,2024-06-19,Shipped,Overnight,"9335 Oak Ave, Philadelphia, PA",0.18
521,6250,415,2023-08-10,Pending,Express,"2482 Elm St, Fort Worth, TX",4.11
522,2971,182,2022-08-10,Delivered,Overnight,"4791 Elm St, San Antonio, TX",2.81
523,1862,248,2025-05-09,Pending,Overnight,"1955 Willow Way, Charlotte, NC",18.43
524,5783,227,2023-10-06,Delivered,Express,"8820 Cedar Ln, San Diego, CA",15.03
525,6509,182,2022-08-09,Pending,Overnight,"9217 Maple Dr, Washington, DC",1.67
526,4933,144,2024-01-08,Delivered,Express,"7668 Cedar Ln, Houston, TX",16.47
527,1325,85,2025-09-23,Pending,Overnight,"6694 Birch Blvd, Jacksonville, FL",19.33
528,6590,112,2023-08-26,Cancelled,Standard,"6598 Willow Way, Jacksonville, FL",1.87
529,7915,25,2022-03-14,Cancelled,Overnight,"2735 Oak Ave, Denver, CO",18.32
530,4572,338,2025-01-12,Cancelled,Standard,"7461 Elm St, San Jose, CA",1.15
531,6145,449,2023-03-10,Pending,Overnight,"4968 Oak Ave, Columbus, OH",17.08
532,3372,51,2025-01-17,Cancelled,Overnight,"3324 Elm St, Phoenix, AZ",13.48
533,5854,182,2023-08-26,Cancelled,Express,"2827 Pine Rd, Philadelphia, PA",7.73
534,7106,246,2025-10-04,Pending,Standard,"4068 Oak Ave, Houston, TX",6.22
535,7552,361,2022-11-05,Pending,Overnight,"7910 Pine Rd, Seattle, WA",4.59
536,5659,471,2025-10-09,Shipped,Express,"7092 Birch Blvd, Chicago, IL",8.73
537,6718,12,2025-02-21,Delivered,Express,"269 Cedar Ln, Dallas, TX",13.5
538,6323,77,2023-10-30,Shipped,Express,"6404 Main St, Columbus, OH",16.35
539,4403,283,2025-02-01,Shipped,Standard,"2939 Maple Dr, San Antonio, TX",15.39
540,2495,114,2023-05-31,Delivered,Overnight,"7178 Main St, Philadelphia, PA",3.36
541,1926,330,2023-04-30,Shipped,Overnight,"5991 Main St, Los Angeles, CA",10.95
542,3951,153,2024-12-21,Shipped,Express,"378 Willow Way, Seattle, WA",15.63
543,7783,1,2023-05-16,Cancelled,Overnight,"1123 Pine Rd, Philadelphia, PA",14.49
544,1327,218,2025-06-12,Delivered,Express,"6868 Oak Ave, Indianapolis, IN",0.15
545,1996,394,2023-07-03,Delivered,Standard,"4756 Oak Ave, Indianapolis, IN",19.18
546,6610,307,2024-02-09,Shipped,Express,"390 Willow Way, Los Angeles, CA",19.25
547,4216,199,2025-09-18,Shipped,Express,"5446 Oak Ave, Denver, CO",11.46
548,112,110,2025-10-09,Delivered,Express,"7100 Oak Ave, San Jose, CA",7.83
549,2064,240,2025-07-07,Delivered,Standard,"6797 Main St, Charlotte, NC",1.19
550,879,269,2023-08-12,Cancelled,Express,"7839 Maple Dr, Houston, TX",16.61
551,6487,23,2024-12-21,Delivered,Standard,"4513 Willow Way, San Jose, CA",3.1
552,2158,328,2022-04-25,Pending,Standard,"6697 Willow Way, Philadelphia, PA",5.23
553,3142,180,2022-03-25,Delivered,Standard,"1730 Main St, New York, NY",1.32
554,1957,396,2023-09-23,Cancelled,Overnight,"6153 Cedar Ln, Philadelphia, PA",13.16
555,2660,496,2025-03-09,Pending,Standard,"9659 Cedar Ln, Denver, CO",4.37
556,1540,111,2022-08-07,Cancelled,Standard,"518 Main St, Jacksonville, FL",8.05
557,6526,215,2022-06-24,Cancelled,Standard,"7024 Oak Ave, Philadelphia, PA",15.09
558,2774,487,2025-02-10,Delivered,Standard,"6938 Birch Blvd, Fort Worth, TX",14.36
559,3318,252,2025-10-05,Delivered,Express,"9094 Oak Ave, Philadelphia, PA",4.7
560,4323,184,2023-06-10,Delivered,Standard,"5228 Birch Blvd, Charlotte, NC",3.68
561,3950,161,2023-12-10,Shipped,Overnight,"3450 Main St, Washington, DC",5.61
562,2131,444,2022-04-04,Shipped,Express,"4450 Elm St, Chicago, IL",3.45
563,5155,416,2023-05-13,Delivered,Express,"5168 Cedar Ln, San Antonio, TX",11.94
564,4468,63,2023-04-24,Cancelled,Overnight,"3862 Maple Dr, Seattle, WA",4.58
565,202,46,2024-08-28,Shipped,Express,"9869 Maple Dr, Denver, CO",4.36
566,7735,126,2022-07-06,Pending,Standard,"994 Elm St, Charlotte, NC",8.79
567,7721,143,2023-09-17,Delivered,Overnight,"1632 Maple Dr, Indianapolis, IN",7.94
568,1727,407,2022-08-26,Delivered,Overnight,"6077 Birch Blvd, Los Angeles, CA",3.38
569,7813,386,2024-02-05,Cancelled,Express,"5035 Pine Rd, Jacksonville, FL",12.8
570,2932,30,2024-11-07,Shipped,Overnight,"4859 Maple Dr, Austin, TX",2.11
571,5248,142,2023-10-02,Cancelled,Express,"4970 Birch Blvd, Houston, TX",8.43
572,6790,483,2022-01-16,Pending,Standard,"1454 Main St, Seattle, WA",2.77
573,6479,124,2025-03-13,Shipped,Standard,"208 Willow Way, Austin, TX",15.37
